specification,analysis_group,sample_type,lag_criterion,caused,causing,caused_variables,causing_variables,direction,test_scope,test,statistic,p_value,df,significant_10pct,significant_5pct,significant_1pct,lag_order,nobs,error,fdr_family,fdr_family_size,fdr_q_value,fdr_reject_10pct
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.9865215686257474,0.32060758149751234,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.6455942094163925,0.421703058152348,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.5266573747518879,0.4680251506374091,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,btc_eth_funding_rate_avg,hy_spread_daily_chg,btc_eth_funding_rate_avg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.525712224609555,0.46842470081637566,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.5765569328417358,0.4476751650059292,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,2.640225629227439,0.10420652659554791,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,2.6439087620151835,0.1039652904893633,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_exchange_reserve_daily_log_chg,ig_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,2.1758945661755593,0.1402057415020732,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,10.605265727664817,0.0011297792078377273,"(1, 17724)",True,True,True,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,btc_eth_funding_rate_avg,ig_spread_daily_chg,btc_eth_funding_rate_avg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.6048629645640091,0.4367389580317166,"(1, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,7.123315083074992,0.007615717599459629,"(1, 17724)",True,True,True,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_supply_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,stablecoin_supply_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,5.027856929190397,0.006562188028124925,"(2, 17724)",True,True,True,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg + ig_spread_daily_chg,stablecoin_exchange_netflow_scaled,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,1.3611412889879733,0.2563948169620396,"(2, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,1.1665293350214856,0.31146990298995353,"(2, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,btc_eth_open_interest_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,8.196711495589396,0.0002766041465790985,"(2, 17724)",True,True,True,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,btc_eth_funding_rate_avg,hy_spread_daily_chg + ig_spread_daily_chg,btc_eth_funding_rate_avg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,2.081811790941809,0.124734561763621,"(2, 17724)",False,False,False,1,1490,,,,,False
full_var_bic_all_crypto,full_var_appendix,common_business_day,bic,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,5.060616664980693,0.006350813967872836,"(2, 17724)",True,True,True,1,1490,,,,,False
split_2020_2023_bic_stablecoin_supply_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,hy_spread_daily_chg,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,stablecoin_supply_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,1.1416977246373818,0.28533131988354477,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.5706626397670895,False
split_2020_2023_bic_stablecoin_supply_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,ig_spread_daily_chg,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,stablecoin_supply_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,2.0206189552237728,0.15522115059187017,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.46601225800038687,False
split_2020_2023_bic_stablecoin_supply_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,stablecoin_supply_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,7.662160264824281,0.005654162065819929,"(1, 6888)",True,True,True,1,992,,split_2020_2023_reverse_12_tests,12.0,0.06784994478983916,True
split_2020_2023_bic_stablecoin_supply_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,stablecoin_supply_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,3.101785280325374,0.07825085042797128,"(1, 6888)",True,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.23475255128391384,False
split_2020_2023_bic_stablecoin_supply_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_supply_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,stablecoin_supply_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,3.899616245923395,0.020294402752034257,"(2, 6888)",True,True,False,1,992,,,,,False
split_2020_2023_bic_stablecoin_exchange_netflow_scaled,split_sample_screen,common_business_day_2020_2023,bic,hy_spread_daily_chg,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,stablecoin_exchange_netflow_scaled,crypto_to_risk,individual,granger_causality_f_test,0.049146466892314666,0.8245617681941906,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.9515271166940076,False
split_2020_2023_bic_stablecoin_exchange_netflow_scaled,split_sample_screen,common_business_day_2020_2023,bic,ig_spread_daily_chg,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,stablecoin_exchange_netflow_scaled,crypto_to_risk,individual,granger_causality_f_test,0.0036955922446821016,0.9515271166940076,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.9515271166940076,False
split_2020_2023_bic_stablecoin_exchange_netflow_scaled,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.220806044375771,0.6384413140366694,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.7164343677734449,False
split_2020_2023_bic_stablecoin_exchange_netflow_scaled,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,stablecoin_exchange_netflow_scaled,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,1.7584396605165276,0.18486322763404728,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.36972645526809456,False
split_2020_2023_bic_stablecoin_exchange_netflow_scaled,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_exchange_netflow_scaled,hy_spread_daily_chg + ig_spread_daily_chg,stablecoin_exchange_netflow_scaled,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,1.139135144460036,0.3201560338633528,"(2, 6888)",False,False,False,1,992,,,,,False
split_2020_2023_bic_stablecoin_exchange_reserve_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,hy_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,0.018300578454060384,0.8923947423322022,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.9515271166940076,False
split_2020_2023_bic_stablecoin_exchange_reserve_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,ig_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,ig_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,0.033819804671061625,0.8540960497394641,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.9515271166940076,False
split_2020_2023_bic_stablecoin_exchange_reserve_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.07646915217826308,0.782148885657906,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.782148885657906,False
split_2020_2023_bic_stablecoin_exchange_reserve_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_exchange_reserve_daily_log_chg,ig_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,1.4775332122993832,0.22420253296937206,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.3843471993760664,False
split_2020_2023_bic_stablecoin_exchange_reserve_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,stablecoin_exchange_reserve_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,stablecoin_exchange_reserve_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,1.131055215804059,0.32275249149369,"(2, 6888)",False,False,False,1,992,,,,,False
split_2020_2023_bic_btc_eth_open_interest_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,hy_spread_daily_chg,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,btc_eth_open_interest_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,0.8633227362123678,0.3528430745724207,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.6048738421241497,False
split_2020_2023_bic_btc_eth_open_interest_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,ig_spread_daily_chg,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,btc_eth_open_interest_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,0.5215731023431452,0.4701959286642039,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.7052938929963058,False
split_2020_2023_bic_btc_eth_open_interest_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.1975354710347404,0.6567315037923245,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.7164343677734449,False
split_2020_2023_bic_btc_eth_open_interest_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,btc_eth_open_interest_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,4.959673078020007,0.025977310025566743,"(1, 6888)",True,True,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.1430282080441904,False
split_2020_2023_bic_btc_eth_open_interest_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,btc_eth_open_interest_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,btc_eth_open_interest_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,3.9221120686863586,0.019843466613898155,"(2, 6888)",True,True,False,1,992,,,,,False
split_2020_2023_bic_btc_eth_funding_rate_avg,split_sample_screen,common_business_day_2020_2023,bic,hy_spread_daily_chg,btc_eth_funding_rate_avg,hy_spread_daily_chg,btc_eth_funding_rate_avg,crypto_to_risk,individual,granger_causality_f_test,3.9674123086695787,0.04642842653593013,"(1, 6888)",True,True,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.46601225800038687,False
split_2020_2023_bic_btc_eth_funding_rate_avg,split_sample_screen,common_business_day_2020_2023,bic,ig_spread_daily_chg,btc_eth_funding_rate_avg,ig_spread_daily_chg,btc_eth_funding_rate_avg,crypto_to_risk,individual,granger_causality_f_test,2.7214603308240233,0.09905299355265927,"(1, 6888)",True,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.46601225800038687,False
split_2020_2023_bic_btc_eth_funding_rate_avg,split_sample_screen,common_business_day_2020_2023,bic,btc_eth_funding_rate_avg,hy_spread_daily_chg,btc_eth_funding_rate_avg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,2.0702953139542974,0.1502378734764782,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.3605708963435477,False
split_2020_2023_bic_btc_eth_funding_rate_avg,split_sample_screen,common_business_day_2020_2023,bic,btc_eth_funding_rate_avg,ig_spread_daily_chg,btc_eth_funding_rate_avg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.20255629293424168,0.6526795076006084,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.7164343677734449,False
split_2020_2023_bic_btc_eth_funding_rate_avg,split_sample_screen,common_business_day_2020_2023,bic,btc_eth_funding_rate_avg,hy_spread_daily_chg + ig_spread_daily_chg,btc_eth_funding_rate_avg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,3.4200115004127616,0.03276761729979927,"(2, 6888)",True,True,False,1,992,,,,,False
split_2020_2023_bic_tradingVol_btc+eth_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,hy_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,1.6860060039972313,0.19417177416682788,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.46601225800038687,False
split_2020_2023_bic_tradingVol_btc+eth_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,ig_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,crypto_to_risk,individual,granger_causality_f_test,1.7725287584475065,0.1831134945679535,"(1, 6888)",False,False,False,1,992,,split_2020_2023_forward_12_tests,12.0,0.46601225800038687,False
split_2020_2023_bic_tradingVol_btc+eth_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,0.20031903862491965,0.6544775250150385,"(1, 6888)",False,False,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.7164343677734449,False
split_2020_2023_bic_tradingVol_btc+eth_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,ig_spread_daily_chg,risk_to_crypto,individual,granger_causality_f_test,4.410385025973373,0.0357570520110476,"(1, 6888)",True,True,False,1,992,,split_2020_2023_reverse_12_tests,12.0,0.1430282080441904,False
split_2020_2023_bic_tradingVol_btc+eth_daily_log_chg,split_sample_screen,common_business_day_2020_2023,bic,tradingVol_btc+eth_daily_log_chg,hy_spread_daily_chg + ig_spread_daily_chg,tradingVol_btc+eth_daily_log_chg,"hy_spread_daily_chg, ig_spread_daily_chg",risk_to_crypto,joint_risk_group,granger_causality_f_test,6.371567869821127,0.001719569563124326,"(2, 6888)",True,True,True,1,992,,,,,False
